"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-07-05T01:58:16.430449+00:00","Lahore","1","6","7","186","0.258819","0.965926","-0.5","-0.866025","-0.060213","-0.998186","1","0","1","2","28.4","67","4.5","160","16.2","972.7","0.0","25.7","8","9780.0","0.0","0.0","31.01","","10.5","0","30","pm25","30","9","5.1","17.9","1.9","4.1","0","Good","11.1333","15.0","20.1","0.0","11.7","11.4083","7.1222","82.0","122.0","110.33","20.14","-45.0","30","0","207","4","175","3","1"
"2026-07-05T06:01:14.650551+00:00","Lahore","6","6","7","186","1.0","0.0","-0.5","-0.866025","-0.060213","-0.998186","1","0","0","2","35.6","83","7.5","97","11.2","973.8","0.2","24.3","16","7340.0","0.0","0.0","61.49","","-3.3","3","46","pm25","46","17","5.1","31.3","3.7","4.1","0","Good","11.224","16.3043","38.18","6.26","11.7","11.4083","6.9824","82.0","122.0","110.33","20.14","-45.0","46","0","207","4","175","3","1"
"2026-07-05T09:33:33.296416+00:00","Lahore","9","6","7","186","0.707107","-0.707107","-0.5","-0.866025","-0.060213","-0.998186","1","1","0","2","39.1","64","3.6","123","20.2","974.6","4.5","26.1","16","9780.0","0.0","0.0","62.31","","1.6","2","50","pm25","50","18","4.6","31.3","3.7","3.6","0","Good","22.7778","7.2","32.0","140.85","10.5","10.2808","8.7544","82.0","122.0","110.33","20.14","-45.0","50","0","207","4","175","3","1"
"2026-07-05T11:22:38.997212+00:00","Lahore","11","6","7","186","0.258819","-0.965926","-0.5","-0.866025","-0.060213","-0.998186","1","0","0","2","38.9","49","3.6","141","19.8","974.0","7.55","24.5","79","6640.0","0.0","0.0","50.65","","5.0","1","46","pm25","46","15","6.4","21.2","3.7","2.6","0","Good","19.0389","7.8261","22.54","160.06","10.5","10.2808","8.7544","82.0","122.0","110.33","20.14","-45.0","46","0","207","4","175","3","1"
