"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-06-04T00:28:40.547857+00:00","Lahore","0","3","6","155","0.0","1.0","0.0","-1.0","0.455907","-0.890028","0","0","1","2","29.0","49","7.9","163","8.3","975.3","0.0","19.6","0","11680.0","0.0","0.0","29.54","","6.2","0","70","pm25","70","20","13.3","11.8","9.1","4.1","1","Moderate","13.2025","11.2857","34.3","0.0","8.8","5.4756","13.9554","82.0","122.0","110.33","20.14","-45.0","70","1","171","3","202","4","1"
"2026-06-04T05:49:59.248535+00:00","Lahore","5","3","6","155","0.965926","0.258819","0.0","-1.0","0.455907","-0.890028","0","0","1","2","38.5","60","10.3","127","11.2","974.7","0.0","19.8","0","10460.0","0.0","0.0","56.8","","-7.0","1","107","pm25","107","44","6.4","81.2","9.1","3.1","2","Unhealthy for Sensitive Groups","16.6214","9.6262","64.2","0.0","12.0","11.6808","29.7886","82.0","122.0","110.33","20.14","-45.0","107","2","171","3","202","4","1"
"2026-06-04T09:42:11.112757+00:00","Lahore","9","3","6","155","0.707107","-0.707107","0.0","-1.0","0.455907","-0.890028","0","1","0","2","31.3","34","3.2","156","11.9","976.3","4.7","17.8","23","12440.0","0.0","0.0","30.48","","6.7","1","142","pm25","142","57","6.9","107.6","10","3.1","2","Unhealthy for Sensitive Groups","59.4625","2.2535","48.28","505.72","10.0","4.8832","14.9558","82.0","122.0","110.33","20.14","-45.0","142","2","171","3","202","4","1"
"2026-06-04T16:17:04.925313+00:00","Lahore","16","3","6","155","-0.866025","-0.5","0.0","-1.0","0.455907","-0.890028","0","0","0","2","30.3","31","1.8","46","27.4","974.8","4.75","16.2","28","12440.0","0.0","0.0","29.12","","7.1","0","122","pm25","122","50","16.5","33.3","7.3","3.1","2","Unhealthy for Sensitive Groups","88.7889","1.4754","37.82","158.175","9.6","7.4122","13.7124","82.0","122.0","110.33","20.14","-45.0","122","2","171","3","202","4","1"
"2026-06-04T19:12:50.216602+00:00","Lahore","19","3","6","155","-0.965926","0.258819","0.0","-1.0","0.455907","-0.890028","0","1","0","2","26.0","39","3.8","34","10.1","974.7","0.3","17.3","0","12420.0","0.0","0.0","","","8.7","0","102","pm25","102","41","8.7","40.3","6.4","2.6","2","Unhealthy for Sensitive Groups","37.3105","3.7255","39.78","12.09","13.4","21.8458","17.4214","82.0","122.0","110.33","20.14","-45.0","102","2","202","4","189","3","1"
"2026-06-04T21:23:03.952392+00:00","Lahore","21","3","6","155","-0.707107","0.707107","0.0","-1.0","0.455907","-0.890028","0","0","0","2","25.7","45","4.5","122","6.1","974.9","0.0","18.9","0","12420.0","0.0","0.0","","","9.8","0","93","pm25","93","35","8.7","39.8","5.5","4.6","1","Moderate","29.9667","4.8387","41.85","0.0","13.4","21.8458","4.095","82.0","122.0","110.33","20.14","-45.0","93","1","202","4","189","3","1"
"2026-06-04T23:03:42.264508+00:00","Lahore","23","3","6","155","-0.258819","0.965926","0.0","-1.0","0.455907","-0.890028","0","0","1","2","24.5","51","6.1","235","5.0","975.5","0.0","19.0","0","11660.0","0.0","0.0","","","8.6","0","76","pm25","76","25","7.4","42.3","5.5","4.1","1","Moderate","18.8131","8.0263","38.76","0.0","13.4","21.8458","4.095","82.0","122.0","110.33","20.14","-45.0","76","1","202","4","189","3","1"
