"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-07-12T01:30:47.666025+00:00","Lahore","1","6","7","193","0.258819","0.965926","-0.5","-0.866025","-0.179767","-0.983709","1","0","1","2","24.5","85","6.2","23","19.1","971.0","0.0","24.3","84","1580.0","0.2","0.1","","","6.4","95","59","pm25","59","30","0.5","14.7","4.6","2.1","1","Moderate","17.6048","10.5085","50.15","0.0","7.7","7.0108","14.5469","82.0","122.0","110.33","20.14","-45.0","59","1","89","1","70","1","1"
"2026-07-12T05:15:50.220440+00:00","Lahore","5","6","7","193","0.965926","0.258819","-0.5","-0.866025","-0.179767","-0.983709","1","0","1","2","27.1","96","7.7","19","20.2","970.4","0.0","24.3","96","2040.0","0.5","0.4","31.72","","2.5","3","76","pm25","76","49","1.9","30.1","3.7","2.6","1","Moderate","19.3455","10.1316","72.96","0.0","7.7","7.0108","14.5469","82.0","122.0","110.33","20.14","-45.0","76","1","89","1","70","1","1"
"2026-07-12T07:57:39.742128+00:00","Lahore","7","6","7","193","0.965926","-0.258819","-0.5","-0.866025","-0.179767","-0.983709","1","1","0","2","33.4","92","6.5","316","23.8","970.5","1.1","24.8","100","3040.0","0.3","0.3","56.7","","-1.5","0","70","pm25","70","42","1.4","28.9","3.7","2.6","1","Moderate","20.6769","9.2857","64.4","31.79","10.3","11.7316","13.7249","82.0","122.0","110.33","20.14","-45.0","70","1","89","1","70","1","1"
"2026-07-12T09:46:33.615246+00:00","Lahore","9","6","7","193","0.707107","-0.707107","-0.5","-0.866025","-0.179767","-0.983709","1","1","0","2","34.3","90","5.4","52","21.6","971.0","4.4","25.1","95","6100.0","0.0","0.0","59.98","","-1.7","1","68","pm25","68","40","1.9","28.5","3.7","2.6","1","Moderate","23.9259","7.9412","61.2","125.4","10.3","11.7316","13.7249","82.0","122.0","110.33","20.14","-45.0","68","1","89","1","70","1","1"
"2026-07-12T11:03:50.195391+00:00","Lahore","11","6","7","193","0.258819","-0.965926","-0.5","-0.866025","-0.179767","-0.983709","1","0","0","2","34.5","72","4.5","94","25.9","971.3","7.5","25.5","2","8960.0","0.0","0.0","49.62","","3.3","51","70","pm25","70","40","2.3","28.1","3.7","2.6","1","Moderate","26.7556","6.4286","50.4","210.75","10.3","11.7316","13.7249","82.0","122.0","110.33","20.14","-45.0","70","1","89","1","70","1","1"
"2026-07-12T12:53:48.867561+00:00","Lahore","12","6","7","193","0.0","-1.0","-0.5","-0.866025","-0.179767","-0.983709","1","0","0","2","31.5","79","3.4","99","28.8","972.4","8.3","23.7","81","8840.0","0.0","0.0","42.2","","1.0","0","72","pm25","72","41","2.3","24.8","3.7","2.6","1","Moderate","37.9059","4.7222","56.88","205.84","8.0","6.1875","13.7783","82.0","122.0","110.33","20.14","-45.0","72","1","89","1","70","1","1"
"2026-07-12T14:22:34.432826+00:00","Lahore","14","6","7","193","-0.5","-0.866025","-0.5","-0.866025","-0.179767","-0.983709","1","0","0","2","30.1","62","3.8","90","14.8","971.8","7.8","23.5","19","9860.0","0.0","0.0","33.44","","8.2","0","65","pm25","65","36","1.9","24.4","3.7","2.6","1","Moderate","27.7105","5.8462","40.3","190.32","8.0","6.1875","13.7783","82.0","122.0","110.33","20.14","-45.0","65","1","89","1","70","1","1"
"2026-07-12T15:49:21.690270+00:00","Lahore","15","6","7","193","-0.707107","-0.707107","-0.5","-0.866025","-0.179767","-0.983709","1","0","0","2","29.1","61","6.0","72","4.7","971.7","6.6","23.5","18","9860.0","0.0","0.0","31.36","","8.5","0","65","pm25","65","35","1.9","26","3.7","3.1","1","Moderate","17.4417","9.2308","39.65","171.6","8.0","6.1875","13.7783","82.0","122.0","110.33","20.14","-45.0","65","1","89","1","70","1","1"
"2026-07-12T16:44:40.829213+00:00","Lahore","16","6","7","193","-0.866025","-0.5","-0.5","-0.866025","-0.179767","-0.983709","1","0","0","2","28.7","61","5.6","79","6.5","971.1","4.95","23.6","4","10700.0","0.0","0.0","30.68","","8.5","0","65","pm25","65","35","1.9","26","3.7","3.1","1","Moderate","18.6875","8.6154","39.65","128.7","8.0","6.1875","13.7783","82.0","122.0","110.33","20.14","-45.0","65","1","89","1","70","1","1"
"2026-07-12T17:50:05.537751+00:00","Lahore","17","6","7","193","-0.965926","-0.258819","-0.5","-0.866025","-0.179767","-0.983709","1","1","0","2","28.2","62","3.2","79","5.4","970.8","3.1","23.8","9","9860.0","0.0","0.0","29.99","","8.9","0","61","pm25","61","32","1.4","26.9","3.7","3.6","1","Moderate","30.8813","5.2459","37.82","83.39","8.0","6.1875","13.7783","82.0","122.0","110.33","20.14","-45.0","61","1","89","1","70","1","1"
"2026-07-12T18:48:37.046708+00:00","Lahore","18","6","7","193","-1.0","-0.0","-0.5","-0.866025","-0.179767","-0.983709","1","1","0","2","27.2","75","2.1","146","15.1","972.1","1.45","24.0","45","5860.0","0.1","0.1","29.68","","7.1","3","59","pm25","59","30","1.4","26.9","3.7","3.6","1","Moderate","49.1667","3.5593","44.25","39.005","8.0","4.8991","15.1614","82.0","122.0","110.33","20.14","-45.0","59","1","89","1","70","1","1"
"2026-07-12T20:00:35.794145+00:00","Lahore","20","6","7","193","-0.866025","0.5","-0.5","-0.866025","-0.179767","-0.983709","1","0","0","2","26.9","73","4.5","204","6.5","972.4","0.0","25.9","2","9880.0","0.0","0.0","","","10.8","0","59","pm25","59","30","1.9","24","3.7","3.6","1","Moderate","22.6822","7.6271","43.07","0","7.8","8.3558","2.0508","82.0","122.0","110.33","20.14","-45.0","59","1","89","1","70","1","1"
"2026-07-12T20:52:24.040473+00:00","Lahore","20","6","7","193","-0.866025","0.5","-0.5","-0.866025","-0.179767","-0.983709","1","0","0","2","26.8","73","2.8","204","6.5","972.4","0.0","25.9","2","9880.0","0.0","0.0","","","10.9","2","57","pm25","57","30","2.3","22.8","3.7","2.1","1","Moderate","35.2179","4.9123","41.61","0.0","7.8","8.3558","2.0508","82.0","122.0","110.33","20.14","-45.0","57","1","89","1","70","1","1"
