"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-06-28T02:27:31.888632+00:00","Lahore","2","6","6","179","0.5","0.866025","0.0","-1.0","0.060213","-0.998186","1","0","1","2","29.5","66","7.9","161","11.5","974.2","0.0","23.6","2","10520.0","0.0","0.0","33.03","","6.5","0","82","pm25","82","33","9.2","40.3","6.4","4.1","1","Moderate","17.2304","9.6341","54.12","0.0","11.2","15.1579","17.6885","82.0","122.0","110.33","20.14","-45.0","82","1","198","3","152","3","1"
"2026-06-28T06:53:34.382481+00:00","Lahore","6","6","6","179","1.0","0.0","0.0","-1.0","0.060213","-0.998186","1","0","0","2","37.1","92","6.0","130","12.6","975.3","0.2","25.3","9","4780.0","0.9","0.9","77.61","","-5.1","95","94","o3","89","34","5.5","93.6","6.4","4.1","1","Moderate","28.48","6.383","81.88","18.72","12.4","14.0844","9.7967","82.0","122.0","110.33","20.14","-45.0","94","1","198","3","152","3","1"
"2026-06-28T09:52:16.376886+00:00","Lahore","9","6","6","179","0.707107","-0.707107","0.0","-1.0","0.060213","-0.998186","1","1","0","2","39.1","67","6.7","111","16.6","975.6","4.6","25.5","2","9720.0","0.0","0.0","64.87","","-1.1","95","82","o3","80","25","4.6","81.9","5.5","4.1","1","Moderate","19.9403","8.1707","53.6","376.74","12.4","14.1683","20.2265","82.0","122.0","110.33","20.14","-45.0","82","1","198","3","152","3","1"
