"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-08-08T00:47:38.105586+00:00","Lahore","0","5","8","220","0.0","1.0","-0.866025","-0.5","-0.601624","-0.798779","1","0","1","2","27.1","85","2.5","101","11.5","976.1","0.0","25.7","4","7660.0","0.0","0.0","30.48","","8.0","1","53","pm25","53","24","1.9","28.1","3.7","2.1","1","Moderate","39.22","4.717","45.05","0.0","4.5","2.0694","13.5082","82.0","122.0","110.33","20.14","-45.0","53","1","122","2","82","1","1"
"2026-08-08T02:49:11.226195+00:00","Lahore","2","5","8","220","0.5","0.866025","-0.866025","-0.5","-0.601624","-0.798779","1","0","1","2","29.5","87","5.4","105","6.8","975.9","0.0","25.5","2","7660.0","0.0","0.0","38.01","","5.1","1","50","pm25","50","21","2.3","22.8","3.7","3.1","0","Good","17.3148","10.8","43.5","0.0","4.5","2.0694","13.5082","82.0","122.0","110.33","20.14","-45.0","50","0","122","2","82","1","1"
"2026-08-08T04:03:14.402913+00:00","Lahore","4","5","8","220","0.866025","0.5","-0.866025","-0.5","-0.601624","-0.798779","1","0","1","2","30.6","91","8.7","60","6.1","975.8","0.0","25.6","9","6700.0","0.0","0.0","43.43","","3.5","1","50","pm25","50","19","1.9","23.2","4.6","4.1","0","Good","10.977","17.4","45.5","0.0","4.5","2.0694","13.5082","82.0","122.0","110.33","20.14","-45.0","50","0","122","2","82","1","1"
"2026-08-08T05:34:59.344374+00:00","Lahore","5","5","8","220","0.965926","0.258819","-0.866025","-0.5","-0.601624","-0.798779","1","0","1","2","31.3","92","10.5","69","9.0","976.1","0.0","25.6","33","6700.0","0.0","0.0","46.8","","2.4","95","55","pm25","55","25","1.9","23.6","3.7","4.1","1","Moderate","10.0571","19.0909","50.6","0.0","4.5","2.0694","13.5082","82.0","122.0","110.33","20.14","-45.0","55","1","122","2","82","1","1"
"2026-08-08T06:32:37.843901+00:00","Lahore","6","5","8","220","1.0","0.0","-0.866025","-0.5","-0.601624","-0.798779","1","0","0","2","30.8","90","11.7","145","15.1","976.5","0.05","25.4","38","6700.0","0.0","0.0","43.86","","3.0","51","50","pm25","50","22","1.9","22.8","3.7","4.1","0","Good","8.1197","23.4","45.0","1.14","4.5","2.0694","13.5082","82.0","122.0","110.33","20.14","-45.0","50","0","122","2","82","1","1"
"2026-08-08T07:39:59.799976+00:00","Lahore","7","5","8","220","0.965926","-0.258819","-0.866025","-0.5","-0.601624","-0.798779","1","1","0","2","32.3","90","8.0","90","17.6","976.9","0.8","25.9","76","3180.0","0.1","0.0","50.3","","1.7","3","50","pm25","50","22","1.4","21.2","3.7","4.1","0","Good","11.875","16.0","45.0","16.96","6.6","2.6958","9.3175","82.0","122.0","110.33","20.14","-45.0","50","0","122","2","82","1","1"
"2026-08-08T08:26:53.180140+00:00","Lahore","8","5","8","220","0.866025","-0.5","-0.866025","-0.5","-0.601624","-0.798779","1","1","0","2","31.8","94","9.9","354","23.4","978.0","2.15","24.6","90","1800.0","4.0","0.3","50.01","","-1.5","95","50","pm25","50","22","1.4","22.8","3.7","4.1","0","Good","9.798","19.8","47.0","49.02","6.6","2.6958","9.3175","82.0","122.0","110.33","20.14","-45.0","50","0","122","2","82","1","1"
"2026-08-08T09:26:57.519795+00:00","Lahore","9","5","8","220","0.707107","-0.707107","-0.866025","-0.5","-0.601624","-0.798779","1","1","0","2","30.2","89","11.7","93","23.8","977.9","3.8","25.8","38","4640.0","0.9","0.9","41.15","","4.3","3","53","pm25","53","24","1.4","23.2","4.6","4.6","1","Moderate","8.5615","22.0755","47.17","88.16","6.6","2.6958","9.3175","82.0","122.0","110.33","20.14","-45.0","53","1","122","2","82","1","1"
"2026-08-08T10:20:13.814927+00:00","Lahore","10","5","8","220","0.5","-0.866025","-0.866025","-0.5","-0.601624","-0.798779","1","0","0","2","29.8","78","9.5","122","20.5","978.1","5.4","25.9","13","6420.0","0.1","0.1","36.53","","6.6","3","53","pm25","53","24","1.4","22.8","4.6","4.6","1","Moderate","9.9305","17.9245","41.34","123.12","6.6","2.6958","9.3175","82.0","122.0","110.33","20.14","-45.0","53","1","122","2","82","1","1"
"2026-08-08T11:19:23.699449+00:00","Lahore","11","5","8","220","0.258819","-0.965926","-0.866025","-0.5","-0.601624","-0.798779","1","0","0","2","29.4","68","8.4","126","26.6","978.2","6.75","24.9","28","7760.0","0.1","0.0","33.21","","8.3","3","53","pm25","53","22","2.8","20.4","4.6","4.1","1","Moderate","10.6","15.8491","36.04","137.7","6.6","2.6958","9.3175","82.0","122.0","110.33","20.14","-45.0","53","1","122","2","82","1","1"
