"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-07-13T01:44:51.410286+00:00","Lahore","1","0","7","194","0.258819","0.965926","-0.5","-0.866025","-0.196673","-0.980469","0","0","1","2","25.7","88","2.7","45","11.2","972.0","0.0","25.0","0","7040.0","0.0","0.0","","","7.3","1","53","pm25","53","22","5.1","25.2","3.7","3.1","1","Moderate","36.9037","5.0943","46.64","0.0","10.0","10.6366","4.1803","82.0","122.0","110.33","20.14","-45.0","53","1","89","1","70","1","1"
"2026-07-13T05:24:51.145018+00:00","Lahore","5","0","7","194","0.965926","0.258819","-0.5","-0.866025","-0.196673","-0.980469","0","0","1","2","31.6","94","0.6","135","6.5","972.0","0.0","23.4","98","5860.0","0.0","0.0","49.08","","-2.4","1","70","pm25","70","25","5.1","37.4","4.6","4.1","1","Moderate","226.3333","0.8571","65.8","0.0","10.0","10.6366","4.1803","82.0","122.0","110.33","20.14","-45.0","70","1","69","1","116","2","0"
"2026-07-13T08:45:47.017139+00:00","Lahore","8","0","7","194","0.866025","-0.5","-0.5","-0.866025","-0.196673","-0.980469","0","1","0","2","33.6","86","1.3","164","9.0","972.9","2.6","25.6","100","7040.0","0.0","0.0","53.99","","1.4","3","91","pm25","91","30","4.6","44.3","4.6","4.1","1","Moderate","130.2","1.4286","78.26","115.18","8.2","6.8419","3.9862","82.0","122.0","110.33","20.14","-45.0","91","1","74","1","129","2","-1"
"2026-07-13T11:50:17.779684+00:00","Lahore","11","0","7","194","0.258819","-0.965926","-0.5","-0.866025","-0.196673","-0.980469","0","0","0","2","33.2","67","2.8","40","14.0","973.2","7.5","24.9","88","9880.0","0.0","0.0","42.81","","4.8","3","89","pm25","89","31","6.4","35","4.6","2.1","1","Moderate","53.0821","3.1461","59.63","262.5","8.2","6.8419","3.9862","82.0","122.0","110.33","20.14","-45.0","89","1","74","1","129","2","-1"
"2026-07-13T14:02:14.431505+00:00","Lahore","14","0","7","194","-0.5","-0.866025","-0.5","-0.866025","-0.196673","-0.980469","0","0","0","2","31.7","62","3.1","176","12.2","972.7","7.8","24.6","63","9880.0","0.0","0.0","36.97","","7.1","0","65","pm25","65","25","7.8","24.8","4.6","2.1","1","Moderate","33.9677","4.7692","40.3","193.44","8.9","7.2691","3.9321","82.0","122.0","110.33","20.14","-45.0","65","1","74","1","129","2","1"
"2026-07-13T17:05:25.259913+00:00","Lahore","17","0","7","194","-0.965926","-0.258819","-0.5","-0.866025","-0.196673","-0.980469","0","1","0","2","29.0","57","5.0","329","9.4","971.8","3.1","24.5","55","10720.0","0.0","0.0","30.59","","11.0","1","50","pm25","50","19","8.3","22","3.7","3.6","0","Good","15.7","10.0","28.5","68.2","8.9","7.2691","3.9321","82.0","122.0","110.33","20.14","-45.0","50","0","74","1","129","2","1"
"2026-07-13T19:10:11.882453+00:00","Lahore","19","0","7","194","-0.965926","0.258819","-0.5","-0.866025","-0.196673","-0.980469","0","1","0","2","28.1","63","5.0","276","12.6","974.1","0.05","24.7","37","10740.0","0.0","0.0","29.95","","10.3","2","42","pm25","42","14","8.7","21.6","4.6","4.1","0","Good","13.692","11.9048","26.46","1.08","9.4","11.2002","2.5497","82.0","122.0","110.33","20.14","-45.0","42","0","130","2","155","3","1"
"2026-07-13T20:48:23.506981+00:00","Lahore","20","0","7","194","-0.866025","0.5","-0.5","-0.866025","-0.196673","-0.980469","0","0","0","2","27.6","67","4.3","298","8.6","974.2","0.0","24.0","48","9900.0","0.0","0.0","29.58","","8.5","0","34","pm25","34","13","9.6","20.4","3.7","4.1","0","Good","13.2047","12.6471","22.78","0.0","9.4","11.2002","2.5497","82.0","122.0","110.33","20.14","-45.0","34","0","130","2","155","3","1"
"2026-07-13T21:43:56.826493+00:00","Lahore","21","0","7","194","-0.707107","0.707107","-0.5","-0.866025","-0.196673","-0.980469","0","0","0","2","27.5","72","3.6","290","16.2","974.3","0.0","24.2","100","9900.0","0.0","0.0","29.95","","7.8","0","34","pm25","34","12","11.5","20.4","3.7","3.6","0","Good","16.2444","10.5882","24.48","0.0","9.4","11.2002","2.5497","82.0","122.0","110.33","20.14","-45.0","34","0","130","2","155","3","1"
"2026-07-13T22:43:56.393755+00:00","Lahore","22","0","7","194","-0.5","0.866025","-0.5","-0.866025","-0.196673","-0.980469","0","0","1","2","27.3","75","3.0","216","12.6","974.6","0.0","24.7","95","8980.0","0.0","0.0","29.88","","8.7","0","34","pm25","34","12","15.1","19.5","4.6","4.6","0","Good","19.8333","8.8235","25.5","0.0","9.4","11.2002","2.5497","82.0","122.0","110.33","20.14","-45.0","34","0","130","2","155","3","1"
"2026-07-13T23:42:18.215892+00:00","Lahore","23","0","7","194","-0.258819","0.965926","-0.5","-0.866025","-0.196673","-0.980469","0","0","1","2","27.0","77","4.1","261","15.5","974.8","0.0","25.1","68","8980.0","0.0","0.0","","","8.9","0","38","pm25","38","12","15.1","18.7","4.6","4.1","0","Good","16.4049","10.7895","29.26","0.0","9.4","11.2002","2.5497","82.0","122.0","110.33","20.14","-45.0","38","0","130","2","155","3","1"
