"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-08-22T00:35:24.911370+00:00","Lahore","0","5","8","234","0.0","1.0","-0.866025","-0.5","-0.774884","-0.632103","1","0","1","2","25.4","94","9.9","145","11.2","975.9","0.0","28.0","13","5280.0","0.0","0.0","","","12.0","1","25","pm25","25","10","4.2","17.1","5.5","3.1","0","Good","4.899","39.6","23.5","0.0","8.6","8.055","10.0185","82.0","122.0","110.33","20.14","-45.0","25","0","103","2","111","2","1"
"2026-08-22T02:08:33.467774+00:00","Lahore","2","5","8","234","0.5","0.866025","-0.866025","-0.5","-0.774884","-0.632103","1","0","1","2","25.7","94","7.0","41","15.8","976.0","0.0","26.7","58","3620.0","0.1","0.0","","","7.8","1","38","pm25","38","18","3.7","17.9","5.5","3.1","0","Good","10.5314","18.4211","35.72","0.0","8.6","8.055","10.0185","82.0","122.0","110.33","20.14","-45.0","38","0","103","2","111","2","1"
"2026-08-22T03:32:55.766703+00:00","Lahore","3","5","8","234","0.707107","0.707107","-0.866025","-0.5","-0.774884","-0.632103","1","0","1","2","28.1","91","7.0","70","6.8","976.0","0.0","24.6","6","5080.0","0.1","0.1","34.25","","3.4","0","38","pm25","38","14","3.2","22.4","5.5","3.1","0","Good","10.3686","18.4211","34.58","0.0","8.6","8.055","10.0185","82.0","122.0","110.33","20.14","-45.0","38","0","103","2","111","2","1"
