"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-06-20T03:39:19.032966+00:00","Lahore","3","5","6","171","0.707107","0.707107","0.0","-1.0","0.196673","-0.980469","1","0","1","2","32.5","67","1.9","17","5.0","978.1","0.0","21.2","0","9620.0","0.0","0.0","40.75","","-0.8","0","38","pm25","38","6","6","21.2","6.4","3.6","0","Good","33.4","5.0","25.46","0.0","11.2","14.7825","8.8069","82.0","122.0","110.33","20.14","-45.0","38","0","161","3","173","3","1"
"2026-06-20T07:42:02.933445+00:00","Lahore","7","5","6","171","0.965926","-0.258819","0.0","-1.0","0.196673","-0.980469","1","1","0","2","37.7","65","4.4","265","5.8","979.1","1.25","22.3","2","9640.0","0.0","0.0","57.4","","-3.5","1","63","pm25","63","18","9.2","33.3","7.3","4.1","1","Moderate","23.625","6.9841","40.95","41.625","11.3","14.2399","6.0037","82.0","122.0","110.33","20.14","-45.0","63","1","161","3","173","3","1"
"2026-06-20T10:25:30.298232+00:00","Lahore","10","5","6","171","0.5","-0.866025","0.0","-1.0","0.196673","-0.980469","1","0","0","2","37.7","39","10.2","285","24.8","979.9","6.35","19.1","0","12400.0","0.0","0.0","42.31","","0.9","1","63","pm25","63","20","11","34.2","8.2","4.1","1","Moderate","8.5853","16.1905","24.57","217.17","11.3","14.2399","6.0037","82.0","122.0","110.33","20.14","-45.0","63","1","161","3","173","3","1"
"2026-06-20T12:23:14.833451+00:00","Lahore","12","5","6","171","0.0","-1.0","0.0","-1.0","0.196673","-0.980469","1","0","0","2","36.6","33","5.5","300","20.2","978.9","8.2","18.3","14","12400.0","0.0","0.0","37.97","","4.9","1","61","pm25","61","20","13.3","34.2","8.2","3.1","1","Moderate","14.7509","9.0164","20.13","280.44","11.3","14.2399","6.0037","82.0","122.0","110.33","20.14","-45.0","61","1","161","3","173","3","1"
"2026-06-20T14:59:41.251300+00:00","Lahore","14","5","6","171","-0.5","-0.866025","0.0","-1.0","0.196673","-0.980469","1","0","0","2","34.0","29","6.0","292","26.6","978.5","7.6","16.7","57","12420.0","0.0","0.0","33.12","","6.4","0","97","pm25","97","43","14.7","13.9","6.4","4.1","1","Moderate","20.855","6.1856","28.13","105.64","10.6","13.2241","3.5129","82.0","122.0","110.33","20.14","-45.0","97","1","161","3","173","3","1"
"2026-06-20T16:18:18.205929+00:00","Lahore","16","5","6","171","-0.866025","-0.5","0.0","-1.0","0.196673","-0.980469","1","0","0","2","32.8","28","6.8","311","18.0","977.4","4.9","16.0","2","12420.0","0.0","0.0","31.5","","5.6","0","95","pm25","95","40","13.8","15.5","7.3","3.6","1","Moderate","17.8824","7.1579","26.6","75.95","10.6","13.2241","3.5129","82.0","122.0","110.33","20.14","-45.0","95","1","161","3","173","3","1"
"2026-06-20T18:04:41.368676+00:00","Lahore","18","5","6","171","-1.0","-0.0","0.0","-1.0","0.196673","-0.980469","1","1","0","2","31.6","31","7.7","288","15.5","976.9","1.45","16.3","0","12420.0","0.0","0.0","30.48","","6.0","0","99","pm25","99","43","12.8","14.7","6.4","4.1","1","Moderate","16.8429","7.7778","30.69","21.315","10.6","13.2241","3.5129","82.0","122.0","110.33","20.14","-45.0","99","1","161","3","173","3","1"
