"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-09-10T01:57:19.412806+00:00","Lahore","1","3","9","253","0.258819","0.965926","-1.0","-0.0","-0.936881","-0.349647","0","0","1","3","27.5","75","5.5","95","6.1","980.4","0.0","23.7","2","7680.0","0.0","0.0","30.29","","6.2","0","65","pm25","65","40","11","26","9.1","5.1","1","Moderate","20.6818","8.4615","48.75","0","9.9","11.814","3.4294","82.0","122.0","110.33","20.14","-45.0","65","1","110","2","162","3","1"
"2026-09-10T06:54:28.886128+00:00","Lahore","6","3","9","253","1.0","0.0","-1.0","-0.0","-0.936881","-0.349647","0","0","0","3","35.9","86","5.7","130","5.8","980.9","0.0","24.5","0","6740.0","0.0","0.0","65.34","","-3.5","0","63","pm25","63","33","6.4","57.8","7.3","3.6","1","Moderate","20.5579","9.0476","54.18","0.0","9.9","11.814","3.4294","82.0","122.0","110.33","20.14","-45.0","63","1","110","2","162","3","1"
"2026-09-10T11:57:47.650035+00:00","Lahore","11","3","9","253","0.258819","-0.965926","-1.0","-0.0","-0.936881","-0.349647","0","0","0","3","35.7","44","8.7","226","22.0","982.9","6.6","21.1","1","10780.0","0.0","0.0","39.96","","4.1","0","61","pm25","61","30","8.3","37.0","5.5","4.1","1","Moderate","10.0966","14.2623","26.84","244.2","9.6","11.3421","3.6307","82.0","122.0","110.33","20.14","-45.0","61","1","110","2","162","3","1"
