"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-08-11T00:52:54.293383+00:00","Lahore","0","1","8","223","0.0","1.0","-0.866025","-0.5","-0.642055","-0.766659","0","0","1","2","27.3","86","8.1","139","14.0","975.3","0.0","26.9","91","6560.0","0.0","0.0","31.11","","8.9","96","42","pm25","42","19","2.3","13.9","4.6","3.6","0","Good","9.6444","19.2857","36.12","0.0","5.1","2.1106","2.6844","82.0","122.0","110.33","20.14","-45.0","42","0","70","1","81","1","1"
"2026-08-11T02:59:10.765848+00:00","Lahore","2","1","8","223","0.5","0.866025","-0.866025","-0.5","-0.642055","-0.766659","0","0","1","2","28.1","92","6.8","136","15.5","975.0","0.0","27.3","99","5520.0","0.0","0.0","34.44","","7.7","51","46","pm25","46","19","2.8","14.3","5.5","3.1","0","Good","12.9882","14.7826","42.32","0.0","5.1","2.1106","2.6844","82.0","122.0","110.33","20.14","-45.0","46","0","70","1","81","1","1"
"2026-08-11T04:18:12.596031+00:00","Lahore","4","1","8","223","0.866025","0.5","-0.866025","-0.5","-0.642055","-0.766659","0","0","1","2","30.6","94","7.2","128","16.9","975.1","0.0","27.2","100","5540.0","0.0","0.0","44.59","","5.0","95","50","pm25","50","21","3.7","13.5","5.5","3.1","0","Good","13.4722","14.4","47.0","0.0","5.1","2.1106","2.6844","82.0","122.0","110.33","20.14","-45.0","50","0","70","1","81","1","1"
"2026-08-11T05:46:29.593188+00:00","Lahore","5","1","8","223","0.965926","0.258819","-0.866025","-0.5","-0.642055","-0.766659","0","0","1","2","30.4","95","8.0","127","16.6","975.0","0.0","26.9","99","4280.0","0.2","0.1","44.11","","4.2","96","59","pm25","59","26","2.8","15.9","5.5","3.1","1","Moderate","14.3812","13.5593","56.05","0.0","5.1","2.1106","2.6844","82.0","122.0","110.33","20.14","-45.0","59","1","70","1","81","1","1"
"2026-08-11T06:45:08.044187+00:00","Lahore","6","1","8","223","1.0","0.0","-0.866025","-0.5","-0.642055","-0.766659","0","0","0","2","30.8","94","3.8","99","18.0","976.1","0.05","26.2","91","2400.0","1.1","0.0","45.46","","2.7","96","55","pm25","55","21","1.9","17.9","5.5","3.1","1","Moderate","28.0789","6.9091","51.7","0.895","5.1","2.1106","2.6844","82.0","122.0","110.33","20.14","-45.0","55","1","70","1","81","1","1"
"2026-08-11T08:02:29.612590+00:00","Lahore","8","1","8","223","0.866025","-0.5","-0.866025","-0.5","-0.642055","-0.766659","0","1","0","2","33.4","87","5.6","143","20.5","976.6","2.15","26.4","88","6100.0","0.0","0.0","53.67","","1.9","51","50","pm25","50","21","2.3","19.1","5.5","3.1","0","Good","16.6964","11.2","43.5","41.065","6.1","4.1825","1.3329","82.0","122.0","110.33","20.14","-45.0","50","0","70","1","81","1","1"
