"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-08-04T02:25:17.422358+00:00","Lahore","2","1","8","216","0.5","0.866025","-0.866025","-0.5","-0.54524","-0.83828","0","0","1","2","28.1","92","2.3","53","6.5","976.7","0.0","26.0","100","5640.0","0.0","0.0","34.44","","6.1","2","57","pm25","57","17","4.2","35.8","4.6","3.6","1","Moderate","47.5826","4.0351","52.44","0.0","5.8","3.4847","3.051","82.0","122.0","110.33","20.14","-45.0","57","1","191","3","180","3","1"
"2026-08-04T05:38:08.432954+00:00","Lahore","5","1","8","216","0.965926","0.258819","-0.866025","-0.5","-0.54524","-0.83828","0","0","1","2","31.3","95","3.8","4","6.1","977.0","0.0","26.0","39","5640.0","0.0","0.0","48.15","","2.6","3","61","pm25","61","17","2.3","46.8","4.6","2.1","1","Moderate","31.3026","6.2295","57.95","0.0","5.8","3.4847","3.051","82.0","122.0","110.33","20.14","-45.0","61","1","191","3","180","3","1"
"2026-08-04T08:17:01.175589+00:00","Lahore","8","1","8","216","0.866025","-0.5","-0.866025","-0.5","-0.54524","-0.83828","0","1","0","2","33.4","86","1.5","162","8.6","977.7","2.3","26.6","72","6660.0","0.0","0.0","53.08","","3.2","2","97","pm25","97","39","2.8","45.9","4.6","4.6","1","Moderate","120.28","1.5464","83.42","105.57","6.6","4.9124","2.2787","82.0","122.0","110.33","20.14","-45.0","97","1","191","3","180","3","1"
"2026-08-04T11:14:42.826312+00:00","Lahore","11","1","8","216","0.258819","-0.965926","-0.866025","-0.5","-0.54524","-0.83828","0","0","0","2","33.0","72","2.3","153","10.4","978.4","7.25","26.2","86","4740.0","0.3","0.1","44.35","","6.7","96","117","pm25","117","48","5.1","39.8","5.5","4.6","2","Unhealthy for Sensitive Groups","87.4957","1.9658","84.24","288.55","6.6","4.9124","2.2787","82.0","122.0","110.33","20.14","-45.0","117","2","191","3","180","3","1"
"2026-08-04T13:44:42.856752+00:00","Lahore","13","1","8","216","-0.258819","-0.965926","-0.866025","-0.5","-0.54524","-0.83828","0","0","0","2","28.2","69","1.7","127","6.5","977.8","8.15","26.7","68","7020.0","0.1","0.0","30.92","","13.7","51","107","pm25","107","40","8.3","32.5","5.5","4.1","2","Unhealthy for Sensitive Groups","106.3706","1.5888","73.83","264.875","6.4","4.8704","3.9708","82.0","122.0","110.33","20.14","-45.0","107","2","191","3","180","3","1"
"2026-08-04T16:06:21.287209+00:00","Lahore","16","1","8","216","-0.866025","-0.5","-0.866025","-0.5","-0.54524","-0.83828","0","0","0","2","27.9","71","2.6","119","6.8","975.1","1.3","26.8","27","6480.0","0.1","0.0","30.6","","12.3","0","57","pm25","57","20","3.2","29.7","4.6","3.6","1","Moderate","37.4885","4.5614","40.47","38.61","6.4","4.8704","3.9708","82.0","122.0","110.33","20.14","-45.0","57","1","191","3","180","3","1"
"2026-08-04T18:21:54.604993+00:00","Lahore","18","1","8","216","-1.0","-0.0","-0.866025","-0.5","-0.54524","-0.83828","0","1","0","2","27.7","94","2.7","159","10.1","975.1","0.65","27.2","48","3120.0","0.8","0.7","33.44","","8.5","0","59","pm25","59","18","2.3","29.7","4.6","3.6","1","Moderate","42.3926","4.5763","55.46","19.305","6.4","4.8704","3.9708","82.0","122.0","110.33","20.14","-45.0","59","1","191","3","180","3","1"
