timestamp,city,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,month_sin,month_cos,doy_sin,doy_cos,is_weekend,is_peak_hour,is_night,season,temp_c,humidity_pct,windspeed_kmh,winddir_deg,windgusts_kmh,pressure_hpa,uv_index,dew_point_c,cloudcover_pct,visibility_m,precipitation_mm,rain_mm,heat_index_c,wind_chill_c,apparent_temp_delta,weathercode,aqi,dominant_poll,pm25_iaqi,pm10_iaqi,no2_iaqi,o3_iaqi,co_iaqi,so2_iaqi,aqi_cat_ordinal,aqi_cat_label,pollution_accumulation_idx,ventilation_idx,humidity_pm25_interaction,uv_o3_interaction,temp_range_c,temp_variance,wind_variance,aqi_lag_1h,aqi_lag_3h,aqi_rolling_3h_mean,aqi_rolling_3h_std,aqi_change_rate_1h,target_aqi_current,target_aqi_cat_current,target_pm25_day1_avg,target_aqi_cat_day1,target_pm25_day2_avg,target_aqi_cat_day2,target_trend_direction
2026-05-02T01:45:45.779123+00:00,Lahore,1,5,5,122,0.258819,0.965926,0.5,-0.866025,0.863142,-0.504961,1,0,1,1,26.2,45,5.6,60,8.3,976.5,0.0,14.6,0,18140.0,0.0,0.0,,,1.9,0,76,pm25,76,33,8.3,76,7.3,5.1,1,Moderate,19.6786,7.3684,34.2,0,15.2,26.4927,10.2989,127.0,122.0,123.67,2.36,5.0,76,1,154,3,132,2,1
2026-05-02T04:52:03.600072+00:00,Lahore,4,5,5,122,0.866025,0.5,0.5,-0.866025,0.863142,-0.504961,1,0,1,1,35.0,56,3.9,140,10.1,975.8,0.0,15.2,0,17780.0,0.0,0.0,43.19,,-9.2,0,76,o3,61,26,6.4,76,6.4,4.6,1,Moderate,24.4,5.1316,34.16,0,15.2,26.4927,10.2989,127.0,122.0,123.67,2.36,5.0,76,1,154,3,132,2,1
2026-05-02T06:56:23.404940+00:00,Lahore,6,5,5,122,1.0,0.0,0.5,-0.866025,0.863142,-0.504961,1,0,0,1,37.9,51,2.5,97,8.6,976.3,0.1,13.9,1,17760.0,0.0,0.0,48.88,,-12.8,0,71,o3,61,26,6.9,71.4,6.4,4.6,1,Moderate,36.844,3.5211,31.11,7.14,15.2,26.4927,10.2989,127.0,122.0,123.67,2.36,5.0,71,1,154,3,132,2,1
2026-05-02T08:18:30.533646+00:00,Lahore,8,5,5,122,0.866025,-0.5,0.5,-0.866025,0.863142,-0.504961,1,1,0,1,38.8,39,4.3,132,12.6,977.9,2.45,14.9,0,18600.0,0.0,0.0,44.79,,-7.2,1,68,pm25,68,29,8.3,65.6,5.5,4.6,1,Moderate,21.9814,6.3235,26.52,160.72,14.6,21.5782,15.4512,127.0,122.0,123.67,2.36,5.0,68,1,154,3,132,2,1
2026-05-02T09:53:22.898225+00:00,Lahore,9,5,5,122,0.707107,-0.707107,0.5,-0.866025,0.863142,-0.504961,1,1,0,1,38.5,31,3.2,153,18.4,978.5,4.3,14.0,0,18600.0,0.0,0.0,40.7,,-4.1,2,76,pm25,76,38,14.2,46.8,6.4,4.6,1,Moderate,31.1125,4.2105,23.56,201.24,14.6,21.5782,15.4512,127.0,122.0,123.67,2.36,5.0,76,1,154,3,132,2,1
2026-05-02T10:41:10.200385+00:00,Lahore,10,5,5,122,0.5,-0.866025,0.5,-0.866025,0.863142,-0.504961,1,0,0,1,35.4,23,8.9,174,29.2,978.4,6.1,11.6,0,18740.0,0.0,0.0,33.92,,1.3,2,76,pm25,76,40,11.9,46.8,6.4,4.1,1,Moderate,10.5034,11.7105,17.48,285.48,14.6,21.5782,15.4512,127.0,122.0,123.67,2.36,5.0,76,1,154,3,132,2,1
2026-05-02T11:36:56.708661+00:00,Lahore,11,5,5,122,0.258819,-0.965926,0.5,-0.866025,0.863142,-0.504961,1,0,0,1,33.5,20,11.9,45,22.3,977.8,7.45,10.6,11,18720.0,0.0,0.0,31.44,,5.1,1,82,pm25,82,44,12.4,48.0,6.4,4.6,1,Moderate,8.2689,14.5122,16.4,357.6,14.6,21.5782,15.4512,127.0,122.0,123.67,2.36,5.0,82,1,154,3,132,2,1
2026-05-02T12:44:16.146415+00:00,Lahore,12,5,5,122,0.0,-1.0,0.5,-0.866025,0.863142,-0.504961,1,0,0,1,34.9,19,5.2,47,13.0,978.0,8.15,10.4,20,18720.0,0.0,0.0,32.82,,4.6,2,95,pm25,95,50,14.7,45.5,7.3,4.6,1,Moderate,21.7404,5.4737,18.05,370.825,14.6,21.5782,15.4512,127.0,122.0,123.67,2.36,5.0,95,1,154,3,132,2,1
2026-05-02T14:04:57.980256+00:00,Lahore,14,5,5,122,-0.5,-0.866025,0.5,-0.866025,0.863142,-0.504961,1,0,0,1,34.1,19,7.9,13,14.0,975.9,7.45,10.1,6,18800.0,0.0,0.0,31.98,,4.6,0,112,pm25,112,54,16.5,29.3,7.3,4.1,2,Unhealthy for Sensitive Groups,16.8709,7.0536,21.28,218.285,13.7,23.3633,7.6381,127.0,122.0,123.67,2.36,5.0,112,2,154,3,132,2,1
2026-05-02T15:37:29.985615+00:00,Lahore,15,5,5,122,-0.707107,-0.707107,0.5,-0.866025,0.863142,-0.504961,1,0,0,1,31.4,18,10.1,356,22.7,974.9,6.1,9.9,23,18800.0,0.0,0.0,29.35,,6.7,0,122,pm25,122,55,20.2,22.0,8.2,4.1,2,Unhealthy for Sensitive Groups,14.2535,8.2787,21.96,134.2,13.7,23.3633,7.6381,127.0,122.0,123.67,2.36,5.0,122,2,154,3,132,2,1
