"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-09-18T02:01:46.569424+00:00","Lahore","2","4","9","261","0.5","0.866025","-1.0","-0.0","-0.976011","-0.217723","0","0","1","3","22.5","84","1.4","32","8.3","982.8","0.0","22.1","0","6540.0","0.0","0.0","","","6.6","2","65","pm25","65","35","8.7","33.3","6.4","4.1","1","Moderate","85.4286","2.1538","54.6","0.0","8.8","7.0125","1.9964","82.0","122.0","110.33","20.14","-45.0","65","1","138","2","124","2","1"
"2026-09-18T07:42:20.098371+00:00","Lahore","7","4","9","261","0.965926","-0.258819","-1.0","-0.0","-0.976011","-0.217723","0","1","0","3","30.2","97","1.1","267","4.3","983.2","0.4","21.1","5","2660.0","0.7","0.5","43.99","","-4.7","0","85","pm25","85","42","7.8","35.8","5.5","4.1","1","Moderate","152.2273","1.2941","82.45","14.32","9.9","9.4428","7.0453","82.0","122.0","110.33","20.14","-45.0","85","1","138","2","124","2","1"
"2026-09-18T12:27:16.462708+00:00","Lahore","12","4","9","261","0.0","-1.0","-1.0","-0.0","-0.976011","-0.217723","0","0","0","3","30.3","67","3.2","301","14.0","984.0","6.95","22.8","0","8280.0","0.0","0.0","35.02","","6.0","0","76","pm25","76","37","10.1","26.0","6.4","3.6","1","Moderate","39.6625","4.2105","50.92","180.7","9.9","9.4428","7.0453","82.0","122.0","110.33","20.14","-45.0","76","1","138","2","124","2","1"
"2026-09-18T16:47:23.775057+00:00","Lahore","16","4","9","261","-0.866025","-0.5","-1.0","-0.0","-0.976011","-0.217723","0","0","0","3","26.3","53","4.0","313","14.8","982.6","3.15","20.5","2","8220.0","0.0","0.0","","","8.3","0","74","pm25","74","30","13.8","17.5","7.3","3.6","1","Moderate","28.305","5.4054","39.22","55.125","10.5","10.5075","4.7883","82.0","122.0","110.33","20.14","-45.0","74","1","138","2","124","2","1"
"2026-09-18T19:17:00.474769+00:00","Lahore","19","4","9","261","-0.965926","0.258819","-1.0","-0.0","-0.976011","-0.217723","0","1","0","3","25.0","70","4.7","34","7.9","984.9","0.0","22.6","0","8260.0","0.0","0.0","","","8.5","0","55","pm25","55","23","6.4","24.0","6.4","3.6","1","Moderate","19.8936","8.5455","38.5","0.0","9.6","11.0","1.4573","82.0","122.0","110.33","20.14","-45.0","55","1","128","2","134","2","1"
