timestamp,city,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,month_sin,month_cos,doy_sin,doy_cos,is_weekend,is_peak_hour,is_night,season,temp_c,humidity_pct,windspeed_kmh,winddir_deg,windgusts_kmh,pressure_hpa,uv_index,dew_point_c,cloudcover_pct,visibility_m,precipitation_mm,rain_mm,heat_index_c,wind_chill_c,apparent_temp_delta,weathercode,aqi,dominant_poll,pm25_iaqi,pm10_iaqi,no2_iaqi,o3_iaqi,co_iaqi,so2_iaqi,aqi_cat_ordinal,aqi_cat_label,pollution_accumulation_idx,ventilation_idx,humidity_pm25_interaction,uv_o3_interaction,temp_range_c,temp_variance,wind_variance,aqi_lag_1h,aqi_lag_3h,aqi_rolling_3h_mean,aqi_rolling_3h_std,aqi_change_rate_1h,target_aqi_current,target_aqi_cat_current,target_pm25_day1_avg,target_aqi_cat_day1,target_pm25_day2_avg,target_aqi_cat_day2,target_trend_direction
2026-05-01T01:56:21.292428+00:00,Lahore,1,4,5,121,0.258819,0.965926,0.5,-0.866025,0.871706,-0.490029,0,0,1,1,24.2,46,7.3,340,9.0,977.8,0.0,13.9,0,18400.0,0.0,0.0,,,2.5,0,107,pm25,107,52,20.2,32.5,6.4,5.1,2,Unhealthy for Sensitive Groups,21.4,6.8224,49.22,0.0,13.8,22.9078,4.3458,127.0,122.0,123.67,2.36,5.0,107,2,147,2,154,3,1
2026-05-01T05:36:09.346040+00:00,Lahore,5,4,5,121,0.965926,0.258819,0.5,-0.866025,0.871706,-0.490029,0,0,1,1,32.8,59,4.6,90,8.6,977.7,0.0,14.5,0,18020.0,0.0,0.0,38.67,,-9.1,0,63,pm25,63,28,8.3,59.1,5.5,4.6,1,Moderate,21.7761,7.3016,37.17,0.0,13.8,22.9078,4.3458,127.0,122.0,123.67,2.36,5.0,63,1,147,2,154,3,1
2026-05-01T08:00:49.913369+00:00,Lahore,8,4,5,121,0.866025,-0.5,0.5,-0.866025,0.871706,-0.490029,0,1,0,1,36.2,52,3.1,138,21.2,979.9,2.45,16.6,0,18000.0,0.0,0.0,44.59,,-7.8,1,80,o3,63,26,7.4,79.9,5.5,4.6,1,Moderate,30.8903,3.875,32.76,195.755,13.8,22.6799,5.3861,127.0,122.0,123.67,2.36,5.0,80,1,147,2,154,3,1
2026-05-01T09:49:31.760533+00:00,Lahore,9,4,5,121,0.707107,-0.707107,0.5,-0.866025,0.871706,-0.490029,0,1,0,1,36.8,45,6.3,141,25.6,980.2,4.3,16.5,0,18300.0,0.0,0.0,42.88,,-5.9,2,85,o3,65,28,8.3,84.5,5.5,4.1,1,Moderate,14.9603,7.4118,29.25,363.35,13.8,22.6799,5.3861,127.0,122.0,123.67,2.36,5.0,85,1,147,2,154,3,1
2026-05-01T11:01:13.982129+00:00,Lahore,11,4,5,121,0.258819,-0.965926,0.5,-0.866025,0.871706,-0.490029,0,0,0,1,36.5,33,4.2,128,23.0,979.8,7.4,15.3,0,18840.0,0.0,0.0,37.8,,0.2,1,87,pm25,87,50,12.4,85.8,6.4,4.6,1,Moderate,27.55,4.8276,28.71,634.92,13.8,22.6799,5.3861,127.0,122.0,123.67,2.36,5.0,87,1,147,2,154,3,1
2026-05-01T12:53:48.365639+00:00,Lahore,12,4,5,121,0.0,-1.0,0.5,-0.866025,0.871706,-0.490029,0,0,0,1,35.5,27,4.9,90,14.0,979.9,8.15,13.6,16,18980.0,0.0,0.0,34.77,,3.3,1,82,pm25,82,34,10.6,66.2,7.3,4.6,1,Moderate,21.2531,5.9756,22.14,539.53,13.8,22.6799,5.3861,127.0,122.0,123.67,2.36,5.0,82,1,147,2,154,3,1
2026-05-01T14:13:27.391699+00:00,Lahore,14,4,5,121,-0.5,-0.866025,0.5,-0.866025,0.871706,-0.490029,0,0,0,1,33.3,23,7.8,28,9.4,977.8,7.45,12.1,22,18960.0,0.0,0.0,31.5,,4.3,0,68,pm25,68,28,9.2,66.2,6.4,4.1,1,Moderate,10.7231,11.4706,15.64,493.19,13.5,21.0825,5.6674,127.0,122.0,123.67,2.36,5.0,68,1,147,2,154,3,1
2026-05-01T15:45:08.283231+00:00,Lahore,15,4,5,121,-0.707107,-0.707107,0.5,-0.866025,0.871706,-0.490029,0,0,0,1,30.5,23,3.8,18,19.8,976.8,6.1,11.8,48,18960.0,0.0,0.0,28.77,,6.1,0,97,pm25,97,42,9.6,72.1,5.5,4.6,1,Moderate,31.3974,3.9175,22.31,439.81,13.5,21.0825,5.6674,127.0,122.0,123.67,2.36,5.0,97,1,147,2,154,3,1
2026-05-01T16:43:50.234101+00:00,Lahore,16,4,5,121,-0.866025,-0.5,0.5,-0.866025,0.871706,-0.490029,0,0,0,1,29.6,21,3.8,22,24.5,976.0,4.35,10.9,70,18940.0,0.0,0.0,27.95,,6.0,0,102,pm25,102,44,12.8,59.1,5.5,5.6,2,Unhealthy for Sensitive Groups,32.4789,3.7255,21.42,257.085,13.5,21.0825,5.6674,127.0,122.0,123.67,2.36,5.0,102,2,147,2,154,3,1
2026-05-01T17:49:24.882165+00:00,Lahore,17,4,5,121,-0.965926,-0.258819,0.5,-0.866025,0.871706,-0.490029,0,1,0,1,28.2,22,4.0,20,20.5,976.0,2.5,11.0,91,18940.0,0.0,0.0,26.93,,6.8,0,99,pm25,99,41,11.5,50.0,5.5,5.6,1,Moderate,30.195,4.0404,21.78,125.0,13.5,21.0825,5.6674,127.0,122.0,123.67,2.36,5.0,99,1,147,2,154,3,1
