"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-07-14T01:21:00.225953+00:00","Lahore","1","1","7","195","0.258819","0.965926","-0.5","-0.866025","-0.213521","-0.976938","0","0","1","2","28.2","85","3.7","119","9.7","973.5","0.0","25.8","90","7960.0","0.0","0.0","33.47","","7.0","3","38","pm25","38","13","11.9","21.6","5.5","3.6","0","Good","19.0","9.7368","32.3","0.0","8.0","7.9978","0.82","82.0","122.0","110.33","20.14","-45.0","38","0","130","2","155","3","1"
"2026-07-14T04:39:55.204290+00:00","Lahore","4","1","7","195","0.866025","0.5","-0.5","-0.866025","-0.213521","-0.976938","0","0","1","2","32.7","90","3.9","45","10.4","972.8","0.0","26.0","49","7040.0","0.0","0.0","52.13","","1.9","1","78","pm25","78","28","9.2","47.2","4.6","3.6","1","Moderate","38.0","5.0","70.2","0.0","8.0","7.9978","0.82","82.0","122.0","110.33","20.14","-45.0","78","1","130","2","155","3","1"
"2026-07-14T07:03:04.128457+00:00","Lahore","7","1","7","195","0.965926","-0.258819","-0.5","-0.866025","-0.213521","-0.976938","0","1","0","2","34.7","87","3.5","67","8.3","973.9","1.05","26.8","99","7040.0","0.0","0.0","59.92","","2.0","1","114","pm25","114","41","9.2","72.1","4.6","3.6","2","Unhealthy for Sensitive Groups","60.9086","3.0702","99.18","75.705","8.0","7.9978","0.82","82.0","122.0","110.33","20.14","-45.0","114","2","130","2","155","3","1"
"2026-07-14T09:45:33.391948+00:00","Lahore","9","1","7","195","0.707107","-0.707107","-0.5","-0.866025","-0.213521","-0.976938","0","1","0","2","35.6","71","4.8","75","8.6","974.8","4.35","25.6","70","9880.0","0.0","0.0","53.22","","2.4","1","137","pm25","137","40","12.8","96.2","4.6","4.1","2","Unhealthy for Sensitive Groups","48.8062","3.5036","97.27","418.47","7.8","7.5271","1.8706","82.0","122.0","110.33","20.14","-45.0","137","2","130","2","155","3","-1"
"2026-07-14T11:16:58.904344+00:00","Lahore","11","1","7","195","0.258819","-0.965926","-0.5","-0.866025","-0.213521","-0.976938","0","0","0","2","35.4","59","5.4","315","9.0","975.2","7.45","25.1","100","10720.0","0.0","0.0","45.75","","6.9","1","114","pm25","114","39","14.2","77.3","4.6","4.6","2","Unhealthy for Sensitive Groups","33.5667","4.7368","67.26","575.885","7.8","7.5271","1.8706","82.0","122.0","110.33","20.14","-45.0","114","2","130","2","155","3","1"
"2026-07-14T13:04:47.942901+00:00","Lahore","13","1","7","195","-0.258819","-0.965926","-0.5","-0.866025","-0.213521","-0.976938","0","0","0","2","31.3","52","5.9","153","13.3","974.8","8.35","23.7","18","10720.0","0.0","0.0","33.55","","9.4","51","97","pm25","97","44","12.8","59.7","4.6","4.1","1","Moderate","24.9898","6.0825","50.44","498.495","7.9","7.3098","3.4697","82.0","122.0","110.33","20.14","-45.0","97","1","130","2","155","3","1"
"2026-07-14T15:15:43.989753+00:00","Lahore","15","1","7","195","-0.707107","-0.707107","-0.5","-0.866025","-0.213521","-0.976938","0","0","0","2","30.3","47","2.8","228","14.8","974.1","6.55","22.8","28","12040.0","0.0","0.0","31.02","","10.7","3","85","pm25","85","41","12.4","40.7","4.6","4.1","1","Moderate","44.625","3.2941","39.95","266.585","7.9","7.3098","3.4697","82.0","122.0","110.33","20.14","-45.0","85","1","130","2","155","3","1"
"2026-07-14T17:01:46.889443+00:00","Lahore","17","1","7","195","-0.965926","-0.258819","-0.5","-0.866025","-0.213521","-0.976938","0","1","0","2","30.1","60","1.1","304","15.1","974.2","3.05","24.2","73","2740.0","0.8","0.3","33.02","","7.6","3","68","pm25","68","34","14.2","27.3","4.6","4.1","1","Moderate","98.9091","1.6176","40.8","83.265","7.9","7.3098","3.4697","82.0","122.0","110.33","20.14","-45.0","68","1","130","2","155","3","1"
"2026-07-14T19:00:35.175895+00:00","Lahore","19","1","7","195","-0.965926","0.258819","-0.5","-0.866025","-0.213521","-0.976938","0","1","0","2","29.7","64","1.7","292","8.3","974.2","0.35","25.3","4","10740.0","0.0","0.0","33.04","","9.8","3","55","pm25","55","29","15.6","25.6","4.6","2.6","1","Moderate","53.0588","3.0909","35.2","8.96","7.8","7.2962","3.0416","82.0","122.0","110.33","20.14","-45.0","55","1","146","2","154","3","1"
"2026-07-14T20:13:59.696465+00:00","Lahore","20","1","7","195","-0.866025","0.5","-0.5","-0.866025","-0.213521","-0.976938","0","0","0","2","29.2","61","3.3","268","5.8","975.2","0.0","24.4","5","10740.0","0.0","0.0","31.54","","9.3","0","53","pm25","53","26","16.5","24.8","3.7","2.6","1","Moderate","25.8576","6.2264","32.33","0.0","8.1","8.4939","1.0041","82.0","122.0","110.33","20.14","-45.0","53","1","146","2","154","3","1"
