"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-07-19T01:28:32.042441+00:00","Lahore","1","6","7","200","0.258819","0.965926","-0.5","-0.866025","-0.296713","-0.954967","1","0","1","2","31.3","65","4.5","147","11.2","974.3","0.0","25.7","48","10720.0","0.0","0.0","36.88","","8.7","3","85","pm25","85","32","14.7","23.6","5.5","2.6","1","Moderate","31.1667","5.2941","55.25","0.0","8.3","6.8894","3.5612","82.0","122.0","110.33","20.14","-45.0","85","1","164","3","206","4","1"
"2026-07-19T05:00:36.773095+00:00","Lahore","5","6","7","200","0.965926","0.258819","-0.5","-0.866025","-0.296713","-0.954967","1","0","1","2","36.2","67","7.3","114","12.2","974.7","0.0","24.6","100","9880.0","0.0","0.0","52.99","","1.0","3","78","pm25","78","35","6.0","75.3","5.5","3.6","1","Moderate","17.8438","9.359","52.26","0.0","8.3","6.8894","3.5612","82.0","122.0","110.33","20.14","-45.0","78","1","164","3","206","4","1"
"2026-07-19T07:28:13.494648+00:00","Lahore","7","6","7","200","0.965926","-0.258819","-0.5","-0.866025","-0.296713","-0.954967","1","1","0","2","37.4","64","6.8","124","13.3","975.5","0.45","25.3","99","9880.0","0.0","0.0","55.52","","1.6","51","87","pm25","87","35","9.2","85.1","5.5","3.6","1","Moderate","20.9824","7.8161","55.68","38.295","7.1","5.2521","5.0835","82.0","122.0","110.33","20.14","-45.0","87","1","164","3","206","4","1"
"2026-07-19T09:43:39.003687+00:00","Lahore","9","6","7","200","0.707107","-0.707107","-0.5","-0.866025","-0.296713","-0.954967","1","1","0","2","38.5","54","2.5","102","20.2","976.1","0.9","24.6","100","10720.0","0.0","0.0","52.61","","2.7","3","50","pm25","50","12","5.5","38.6","6.4","3.6","0","Good","30.8","5.0","27.0","34.74","7.1","5.2521","5.0835","82.0","122.0","110.33","20.14","-45.0","50","0","164","3","206","4","1"
"2026-07-19T11:03:33.669170+00:00","Lahore","11","6","7","200","0.258819","-0.965926","-0.5","-0.866025","-0.296713","-0.954967","1","0","0","2","38.2","47","0.7","86","18.4","976.3","5.35","24.0","99","12060.0","0.0","0.0","47.46","","4.8","3","42","pm25","42","10","5.5","34.6","6.4","3.1","0","Good","88.2","1.6667","19.74","185.11","7.1","5.2521","5.0835","82.0","122.0","110.33","20.14","-45.0","42","0","164","3","206","4","1"
"2026-07-19T12:51:53.463646+00:00","Lahore","12","6","7","200","0.0","-1.0","-0.5","-0.866025","-0.296713","-0.954967","1","0","0","2","37.1","40","0.5","333","13.7","976.1","6.2","21.7","100","12060.0","0.0","0.0","41.43","","4.9","3","57","pm25","57","17","14.7","28.1","7.3","3.6","1","Moderate","159.6","0.8772","22.8","174.22","6.7","5.3021","4.626","82.0","122.0","110.33","20.14","-45.0","57","1","164","3","206","4","1"
"2026-07-19T14:19:36.009545+00:00","Lahore","14","6","7","200","-0.5","-0.866025","-0.5","-0.866025","-0.296713","-0.954967","1","0","0","2","35.2","39","5.1","288","15.1","974.8","7.75","21.5","99","12960.0","0.0","0.0","37.29","","6.9","2","70","pm25","70","24","17.4","19.5","9.1","3.6","1","Moderate","19.0784","7.2857","27.3","151.125","6.7","5.3021","4.626","82.0","122.0","110.33","20.14","-45.0","70","1","164","3","206","4","1"
"2026-07-19T15:45:13.391759+00:00","Lahore","15","6","7","200","-0.707107","-0.707107","-0.5","-0.866025","-0.296713","-0.954967","1","0","0","2","33.4","38","7.3","256","15.1","974.1","6.2","21.5","98","12960.0","0.0","0.0","33.98","","9.0","3","68","pm25","68","23","21.5","15.5","9.1","3.6","1","Moderate","12.8548","10.7353","25.84","96.1","6.7","5.3021","4.626","82.0","122.0","110.33","20.14","-45.0","68","1","164","3","206","4","1"
"2026-07-19T16:43:28.539236+00:00","Lahore","16","6","7","200","-0.866025","-0.5","-0.5","-0.866025","-0.296713","-0.954967","1","0","0","2","33.0","38","7.4","231","16.9","973.7","4.1","21.3","98","12960.0","0.0","0.0","33.37","","9.0","2","61","pm25","61","19","17.4","17.9","7.3","3.6","1","Moderate","11.3757","12.1311","23.18","73.39","6.7","5.3021","4.626","82.0","122.0","110.33","20.14","-45.0","61","1","164","3","206","4","1"
"2026-07-19T17:47:40.293717+00:00","Lahore","17","6","7","200","-0.965926","-0.258819","-0.5","-0.866025","-0.296713","-0.954967","1","1","0","2","32.4","39","7.9","172","27.7","973.8","2.15","21.2","97","12960.0","0.0","0.0","32.67","","9.4","3","61","pm25","61","19","17.4","17.9","7.3","3.6","1","Moderate","10.7329","12.9508","23.79","38.485","6.7","5.3021","4.626","82.0","122.0","110.33","20.14","-45.0","61","1","164","3","206","4","1"
"2026-07-19T18:48:23.121074+00:00","Lahore","18","6","7","200","-1.0","-0.0","-0.5","-0.866025","-0.296713","-0.954967","1","1","0","2","31.9","42","7.2","68","21.6","973.9","1.4","21.7","100","12040.0","0.0","0.0","32.49","","9.5","2","76","pm25","76","28","17.4","15.1","7.3","2.1","1","Moderate","14.9889","9.4737","31.92","21.14","6.7","5.3021","4.626","82.0","122.0","110.33","20.14","-45.0","76","1","205","4","206","4","1"
"2026-07-19T20:01:29.061037+00:00","Lahore","20","6","7","200","-0.866025","0.5","-0.5","-0.866025","-0.296713","-0.954967","1","0","0","2","31.3","76","7.8","62","15.8","974.4","0.0","26.8","100","8900.0","0.0","0.0","40.44","","5.9","2","76","pm25","76","28","17.4","15.1","7.3","2.1","1","Moderate","17.1487","10.2632","57.76","0.0","7.1","3.8371","3.6261","82.0","122.0","110.33","20.14","-45.0","76","1","205","4","206","4","1"
"2026-07-19T21:42:20.374997+00:00","Lahore","21","6","7","200","-0.707107","0.707107","-0.5","-0.866025","-0.296713","-0.954967","1","0","0","2","30.9","81","7.3","80","12.6","974.8","0.0","25.8","99","7900.0","0.0","0.0","40.89","","4.4","1","87","pm25","87","35","17.9","14.3","4.6","2.6","1","Moderate","21.5712","8.3908","70.47","0.0","7.1","3.8371","3.6261","82.0","122.0","110.33","20.14","-45.0","87","1","205","4","206","4","1"
