timestamp,city,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,month_sin,month_cos,doy_sin,doy_cos,is_weekend,is_peak_hour,is_night,season,temp_c,humidity_pct,windspeed_kmh,winddir_deg,windgusts_kmh,pressure_hpa,uv_index,dew_point_c,cloudcover_pct,visibility_m,precipitation_mm,rain_mm,heat_index_c,wind_chill_c,apparent_temp_delta,weathercode,aqi,dominant_poll,pm25_iaqi,pm10_iaqi,no2_iaqi,o3_iaqi,co_iaqi,so2_iaqi,aqi_cat_ordinal,aqi_cat_label,pollution_accumulation_idx,ventilation_idx,humidity_pm25_interaction,uv_o3_interaction,temp_range_c,temp_variance,wind_variance,aqi_lag_1h,aqi_lag_3h,aqi_rolling_3h_mean,aqi_rolling_3h_std,aqi_change_rate_1h,target_aqi_current,target_aqi_cat_current,target_pm25_day1_avg,target_aqi_cat_day1,target_pm25_day2_avg,target_aqi_cat_day2,target_trend_direction
2026-05-05T01:50:23.380104+00:00,Lahore,1,1,5,125,0.258819,0.965926,0.5,-0.866025,0.835925,-0.548843,0,0,1,1,20.8,83,5.2,39,17.6,982.4,0.0,17.0,100,9940.0,0.4,0.4,,,0.8,0,68,pm25,68,31,16.5,30.1,6.4,5.6,1,Moderate,23.9308,7.6471,56.44,0.0,11.8,18.615,4.7762,127.0,122.0,123.67,2.36,5.0,68,1,189,3,150,2,1
2026-05-05T04:54:01.447117+00:00,Lahore,4,1,5,125,0.866025,0.5,0.5,-0.866025,0.835925,-0.548843,0,0,1,1,26.5,79,3.4,75,13.3,983.8,0.0,16.1,26,16200.0,0.0,0.0,,,-5.3,0,60,o3,57,26,8.3,59.7,5.5,5.1,1,Moderate,30.0088,5.6667,45.03,0.0,11.8,18.615,4.7762,127.0,122.0,123.67,2.36,5.0,60,1,189,3,150,2,1
2026-05-05T07:11:44.409465+00:00,Lahore,7,1,5,125,0.965926,-0.258819,0.5,-0.866025,0.835925,-0.548843,0,1,0,1,29.6,73,0.7,39,13.3,985.7,1.0,15.9,1,16160.0,0.0,0.0,34.76,,-7.3,0,73,o3,50,21,6.4,72.7,4.6,4.6,1,Moderate,123.5714,0.9589,36.5,72.7,11.8,18.615,4.7762,127.0,122.0,123.67,2.36,5.0,73,1,189,3,150,2,1
2026-05-05T09:52:21.518884+00:00,Lahore,9,1,5,125,0.707107,-0.707107,0.5,-0.866025,0.835925,-0.548843,0,1,0,1,31.4,67,1.9,124,17.6,986.8,4.3,18.1,0,16620.0,0.0,0.0,37.74,,-4.8,1,84,o3,50,24,7.8,83.8,4.6,5.1,1,Moderate,43.9474,2.2619,33.5,360.34,11.6,17.7719,7.1237,127.0,122.0,123.67,2.36,5.0,84,1,189,3,150,2,1
2026-05-05T11:10:18.280229+00:00,Lahore,11,1,5,125,0.258819,-0.965926,0.5,-0.866025,0.835925,-0.548843,0,0,0,1,31.1,52,2.9,172,29.9,986.8,7.4,17.6,3,17280.0,0.0,0.0,33.2,,1.1,1,86,o3,55,27,7.8,86.4,5.5,4.6,1,Moderate,28.8276,3.3721,28.6,639.36,11.6,17.7719,7.1237,127.0,122.0,123.67,2.36,5.0,86,1,189,3,150,2,1
2026-05-05T13:09:14.526818+00:00,Lahore,13,1,5,125,-0.258819,-0.965926,0.5,-0.866025,0.835925,-0.548843,0,0,0,1,28.2,37,5.9,145,19.8,986.2,8.1,14.6,12,17780.0,0.0,0.0,27.64,,5.7,0,62,o3,59,30,10.1,62.3,5.5,4.6,1,Moderate,13.7,9.5161,21.83,504.63,11.6,17.7719,7.1237,127.0,122.0,123.67,2.36,5.0,62,1,189,3,150,2,1
2026-05-05T15:37:56.184138+00:00,Lahore,15,1,5,125,-0.707107,-0.707107,0.5,-0.866025,0.835925,-0.548843,0,0,0,1,26.0,35,1.7,270,13.7,984.5,6.05,13.9,21,17760.0,0.0,0.0,,,6.6,0,50,pm25,50,20,8.3,44.7,4.6,4.1,0,Good,39.7059,3.4,17.5,270.435,11.2,16.9641,8.8404,127.0,122.0,123.67,2.36,5.0,50,0,189,3,150,2,1
2026-05-05T17:13:31.441982+00:00,Lahore,17,1,5,125,-0.965926,-0.258819,0.5,-0.866025,0.835925,-0.548843,0,1,0,1,24.3,38,3.4,276,14.0,983.6,2.5,14.6,13,17740.0,0.0,0.0,,,6.7,0,50,pm25,50,20,7.4,42.3,5.5,4.6,0,Good,20.2941,6.8,19.0,105.75,11.2,16.9641,8.8404,127.0,122.0,123.67,2.36,5.0,50,0,189,3,150,2,1
2026-05-05T19:04:01.429517+00:00,Lahore,19,1,5,125,-0.965926,0.258819,0.5,-0.866025,0.835925,-0.548843,0,1,0,1,22.5,57,5.6,45,11.5,978.9,0.1,18.7,0,16980.0,0.0,0.0,,,8.6,0,46,pm25,46,21,8.3,40.7,4.6,4.6,0,Good,12.8964,12.1739,26.22,4.07,13.3,21.2915,4.0399,127.0,122.0,123.67,2.36,5.0,46,0,189,3,150,2,1
2026-05-05T20:53:06.082542+00:00,Lahore,20,1,5,125,-0.866025,0.5,0.5,-0.866025,0.835925,-0.548843,0,0,0,1,21.6,59,5.8,135,11.9,979.3,0.0,18.2,0,16960.0,0.0,0.0,,,8.4,0,53,pm25,53,21,7.4,36.6,5.5,4.6,1,Moderate,14.5293,10.9434,31.27,0.0,13.3,21.2915,4.0399,127.0,122.0,123.67,2.36,5.0,53,1,152,3,121,2,1
