"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-07-04T06:09:10.034809+00:00","Lahore","6","5","7","185","1.0","0.0","-0.5","-0.866025","-0.043022","-0.999074","1","0","0","2","36.2","75","4.0","55","7.2","976.0","0.2","24.0","40","2900.0","0.1","0.1","58.41","","-3.1","0","76","pm25","76","32","6","64.9","5.5","4.1","1","Moderate","33.25","5.2632","57.0","12.98","11.0","9.7274","2.7366","82.0","122.0","110.33","20.14","-45.0","76","1","245","4","207","4","1"
"2026-07-04T09:12:58.081210+00:00","Lahore","9","5","7","185","0.707107","-0.707107","-0.5","-0.866025","-0.043022","-0.999074","1","1","0","2","37.9","57","6.1","91","15.5","975.8","4.5","24.5","0","10600.0","0.0","0.0","52.59","","1.5","1","57","pm25","57","20","8.7","32.1","4.6","3.6","1","Moderate","14.6705","10.7018","32.49","144.45","9.5","7.8364","4.7604","82.0","122.0","110.33","20.14","-45.0","57","1","245","4","207","4","1"
"2026-07-04T11:16:44.336140+00:00","Lahore","11","5","7","185","0.258819","-0.965926","-0.5","-0.866025","-0.043022","-0.999074","1","0","0","2","37.7","51","3.5","121","9.7","975.6","7.55","24.3","30","5300.0","0.1","0.0","48.29","","4.5","2","61","pm25","61","21","11.0","31.7","5.5","4.1","1","Moderate","26.3171","5.7377","31.11","239.335","9.5","7.8364","4.7604","82.0","122.0","110.33","20.14","-45.0","61","1","245","4","207","4","1"
"2026-07-04T12:57:52.162843+00:00","Lahore","12","5","7","185","0.0","-1.0","-0.5","-0.866025","-0.043022","-0.999074","1","0","0","2","36.8","47","2.7","132","12.2","975.0","8.35","23.5","47","5900.0","0.2","0.1","43.79","","6.0","0","57","pm25","57","19","11.0","24.4","4.6","4.1","1","Moderate","31.0333","4.7368","26.79","203.74","9.5","7.8364","4.7604","82.0","122.0","110.33","20.14","-45.0","57","1","245","4","207","4","1"
"2026-07-04T14:25:09.123376+00:00","Lahore","14","5","7","185","-0.5","-0.866025","-0.5","-0.866025","-0.043022","-0.999074","1","0","0","2","35.9","42","5.9","151","10.4","973.6","7.8","22.5","20","9580.0","0.0","0.0","39.65","","7.3","0","55","pm25","55","15","9.2","24.4","4.6","4.1","1","Moderate","13.2373","10.7273","23.1","190.32","9.3","7.6456","3.6424","82.0","122.0","110.33","20.14","-45.0","55","1","245","4","207","4","1"
"2026-07-04T15:53:57.293013+00:00","Lahore","15","5","7","185","-0.707107","-0.707107","-0.5","-0.866025","-0.043022","-0.999074","1","0","0","2","34.3","41","6.6","149","10.8","972.8","6.6","22.3","13","7060.0","0.0","0.0","36.22","","8.2","0","70","pm25","70","29","10.6","27.7","4.6","3.6","1","Moderate","14.9545","9.4286","28.7","182.82","9.3","7.6456","3.6424","82.0","122.0","110.33","20.14","-45.0","70","1","245","4","207","4","1"
"2026-07-04T16:51:39.940210+00:00","Lahore","16","5","7","185","-0.866025","-0.5","-0.5","-0.866025","-0.043022","-0.999074","1","0","0","2","33.5","41","6.6","152","9.7","972.0","4.95","22.1","10","9480.0","0.0","0.0","34.83","","8.6","1","61","pm25","61","21","6.4","27.7","2.8","3.6","1","Moderate","13.0318","10.8197","25.01","137.115","9.3","7.6456","3.6424","82.0","122.0","110.33","20.14","-45.0","61","1","245","4","207","4","1"
"2026-07-04T17:55:33.119198+00:00","Lahore","17","5","7","185","-0.965926","-0.258819","-0.5","-0.866025","-0.043022","-0.999074","1","1","0","2","32.7","41","8.0","155","8.6","971.1","3.1","22.0","11","11860.0","0.0","0.0","33.52","","9.2","3","59","pm25","59","20","6.4","26.0","2.8","3.6","1","Moderate","10.3987","13.5593","24.19","80.6","9.3","7.6456","3.6424","82.0","122.0","110.33","20.14","-45.0","59","1","245","4","207","4","1"
"2026-07-04T18:56:14.938779+00:00","Lahore","18","5","7","185","-1.0","-0.0","-0.5","-0.866025","-0.043022","-0.999074","1","1","0","2","32.5","42","9.1","164","13.3","970.8","1.45","22.0","13","11860.0","0.0","0.0","33.42","","8.9","3","57","pm25","57","18","5.1","25.2","3.7","3.6","1","Moderate","8.8945","15.9649","23.94","36.54","9.3","7.6456","3.6424","82.0","122.0","110.33","20.14","-45.0","57","1","207","4","175","3","1"
"2026-07-04T20:04:27.156715+00:00","Lahore","20","5","7","185","-0.866025","0.5","-0.5","-0.866025","-0.043022","-0.999074","1","0","0","2","32.4","52","8.4","145","16.6","971.3","0.0","24.8","1","11880.0","0.0","0.0","35.64","","8.9","0","55","pm25","55","17","5.1","22.0","3.7","3.6","1","Moderate","9.9524","15.2727","28.6","0.0","8.9","8.9412","6.9679","82.0","122.0","110.33","20.14","-45.0","55","1","207","4","175","3","1"
