"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_change_rate_1h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_aqi_cat_day1","target_pm25_day2_avg","target_aqi_cat_day2","target_trend_direction"
"2026-08-24T00:37:25.123802+00:00","Lahore","0","0","8","236","0.0","1.0","-0.866025","-0.5","-0.796183","-0.605056","0","0","1","2","27.2","85","2.7","135","5.4","978.8","0.0","26.4","34","7820.0","0.0","0.0","30.73","","9.2","0","34","pm25","34","16","4.2","16.7","4.6","3.6","0","Good","23.2963","7.9412","28.9","0.0","8.5","8.5997","2.3989","82.0","122.0","110.33","20.14","-45.0","34","0","80","1","79","1","1"
"2026-08-24T02:16:09.122110+00:00","Lahore","2","0","8","236","0.5","0.866025","-0.866025","-0.5","-0.796183","-0.605056","0","0","1","2","28.9","88","1.8","156","6.1","978.3","0.0","25.8","9","5540.0","0.1","0.1","36.25","","5.9","0","34","pm25","34","15","3.7","19.1","4.6","3.1","0","Good","35.5111","5.2941","29.92","0.0","8.5","8.5997","2.3989","82.0","122.0","110.33","20.14","-45.0","34","0","80","1","79","1","1"
"2026-08-24T03:43:57.952282+00:00","Lahore","3","0","8","236","0.707107","0.707107","-0.866025","-0.5","-0.796183","-0.605056","0","0","1","2","31.0","90","3.4","210","6.8","978.3","0.0","25.8","5","6200.0","0.0","0.0","44.68","","3.4","0","21","o3","30","13","2.3","20.8","3.7","3.1","0","Good","16.7647","16.1905","27.0","0.0","8.5","8.5997","2.3989","82.0","122.0","110.33","20.14","-45.0","21","0","80","1","79","1","1"
"2026-08-24T04:34:42.243307+00:00","Lahore","4","0","8","236","0.866025","0.5","-0.866025","-0.5","-0.796183","-0.605056","0","0","1","2","32.4","90","3.4","242","6.8","978.1","0.0","25.5","2","6320.0","0.0","0.0","50.75","","1.5","0","38","pm25","38","17","2.3","22.8","4.6","3.1","0","Good","21.2353","8.9474","34.2","0.0","8.5","8.5997","2.3989","82.0","122.0","110.33","20.14","-45.0","38","0","80","1","79","1","1"
"2026-08-24T05:29:23.667490+00:00","Lahore","5","0","8","236","0.965926","0.258819","-0.866025","-0.5","-0.796183","-0.605056","0","0","1","2","33.2","90","3.3","263","7.9","978.0","0.0","25.4","1","6320.0","0.0","0.0","54.5","","0.5","0","38","pm25","38","17","1.9","24.4","4.6","3.1","0","Good","21.8788","8.6842","34.2","0.0","8.5","8.5997","2.3989","82.0","122.0","110.33","20.14","-45.0","38","0","80","1","79","1","1"
"2026-08-24T06:34:50.019081+00:00","Lahore","6","0","8","236","1.0","0.0","-0.866025","-0.5","-0.796183","-0.605056","0","0","0","2","34.4","90","4.0","312","2.2","978.4","0.05","25.5","2","6320.0","0.0","0.0","60.5","","-0.5","0","34","pm25","34","15","1.9","26.0","3.7","3.1","0","Good","16.15","11.7647","30.6","1.3","8.5","8.5997","2.3989","82.0","122.0","110.33","20.14","-45.0","34","0","80","1","79","1","1"
"2026-08-24T07:49:29.256955+00:00","Lahore","7","0","8","236","0.965926","-0.258819","-0.866025","-0.5","-0.796183","-0.605056","0","1","0","2","35.2","83","5.2","318","4.7","978.8","0.65","26.5","2","7280.0","0.0","0.0","59.54","","1.5","0","26","o3","25","13","2.3","25.6","3.7","3.1","0","Good","8.7981","20.0","20.75","16.64","8.3","7.4591","3.1037","82.0","122.0","110.33","20.14","-45.0","26","0","80","1","79","1","1"
"2026-08-24T08:35:23.678675+00:00","Lahore","8","0","8","236","0.866025","-0.5","-0.866025","-0.5","-0.796183","-0.605056","0","1","0","2","35.5","72","5.2","325","17.6","979.3","2.0","25.5","0","9180.0","0.0","0.0","53.46","","2.3","0","30","pm25","30","12","2.3","23.6","3.7","3.1","0","Good","9.9231","17.3333","21.6","47.2","8.3","7.4591","3.1037","82.0","122.0","110.33","20.14","-45.0","30","0","80","1","79","1","1"
"2026-08-24T09:35:18.903486+00:00","Lahore","9","0","8","236","0.707107","-0.707107","-0.866025","-0.5","-0.796183","-0.605056","0","1","0","2","35.6","66","6.0","332","14.8","979.5","3.8","25.0","0","9180.0","0.0","0.0","50.19","","2.9","0","30","pm25","30","11","2.8","19.9","3.7","3.1","0","Good","8.3","20.0","19.8","75.62","8.3","7.4591","3.1037","82.0","122.0","110.33","20.14","-45.0","30","0","80","1","79","1","1"
"2026-08-24T10:27:30.365804+00:00","Lahore","10","0","8","236","0.5","-0.866025","-0.866025","-0.5","-0.796183","-0.605056","0","0","0","2","35.5","61","6.9","292","21.6","979.7","5.55","24.8","2","9180.0","0.0","0.0","47.09","","4.3","0","38","pm25","38","16","3.2","19.9","3.7","3.1","0","Good","8.8667","18.1579","23.18","110.445","8.3","7.4591","3.1037","82.0","122.0","110.33","20.14","-45.0","38","0","80","1","79","1","1"
"2026-08-24T11:17:31.988127+00:00","Lahore","11","0","8","236","0.258819","-0.965926","-0.866025","-0.5","-0.796183","-0.605056","0","0","0","2","35.0","57","7.5","268","20.9","979.6","6.95","24.5","3","9220.0","0.0","0.0","43.64","","6.0","0","38","pm25","38","16","3.2","19.9","3.7","3.1","0","Good","7.9547","19.7368","21.66","138.305","8.3","7.4591","3.1037","82.0","122.0","110.33","20.14","-45.0","38","0","80","1","79","1","1"
"2026-08-24T12:24:46.911238+00:00","Lahore","12","0","8","236","0.0","-1.0","-0.866025","-0.5","-0.796183","-0.605056","0","0","0","2","34.3","53","5.4","301","23.0","978.9","7.7","23.9","3","9400.0","0.0","0.0","40.16","","7.0","0","46","pm25","46","19","3.7","19.9","4.6","3.1","0","Good","13.0333","11.7391","24.38","153.23","8.3","7.4591","2.3366","82.0","122.0","110.33","20.14","-45.0","46","0","80","1","79","1","1"
"2026-08-24T13:41:48.668426+00:00","Lahore","13","0","8","236","-0.258819","-0.965926","-0.866025","-0.5","-0.796183","-0.605056","0","0","0","2","32.5","51","2.9","300","23.8","978.5","7.8","23.7","5","10040.0","0.0","0.0","35.57","","9.2","0","42","pm25","42","18","4.2","15.1","3.7","3.1","0","Good","21.869","6.9048","21.42","117.78","8.2","7.5714","2.3366","82.0","122.0","110.33","20.14","-45.0","42","0","80","1","79","1","1"
